id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
HNRNPL	6	2.4129e-09	2.2059e-07	4e-06	1	6	-5.8163	1.0	1.0	1.0	22441	0	-5.8163
POLR2J3	9	3.3461e-08	2.2059e-07	4e-06	2	9	-4.1425	1.0	1.0	1.0	22408	0	-4.1425
POLR2J4	16	1.1639e-07	2.2059e-07	4e-06	3	14	-2.5091	0.99784	0.99991	1.0	21102	1	-2.5091
HNRNPU	5	1.515e-07	2.2059e-07	4e-06	4	5	-5.6588	1.0	1.0	1.0	22440	0	-5.6588
AIRIM	3	2.1793e-07	2.2059e-07	4e-06	5	3	-5.9009	1.0	1.0	1.0	22439	0	-5.9009
GPI	6	3.2791e-07	2.2059e-07	4e-06	6	6	-3.4017	1.0	1.0	1.0	22438	0	-3.4017
SNRPD3	4	4.1213e-07	2.2059e-07	4e-06	7	4	-5.8303	1.0	1.0	1.0	22437	0	-5.8303
CDC7	3	6.6746e-07	2.2059e-07	4e-06	8	3	-6.3135	1.0	1.0	1.0	22436	0	-6.3135
RPS14	3	6.9792e-07	2.2059e-07	4e-06	9	3	-7.3325	1.0	1.0	1.0	22435	0	-7.3325
RFT1	6	7.1688e-07	2.2059e-07	4e-06	10	6	-2.7731	1.0	1.0	1.0	22434	0	-2.7731
POLD1	5	7.8301e-07	2.2059e-07	4e-06	11	5	-5.4916	1.0	1.0	1.0	22433	0	-5.4916
ATP6V1A	3	8.2519e-07	2.2059e-07	4e-06	12	3	-6.9288	1.0	1.0	1.0	22432	0	-6.9288
EIF3CL	4	8.3804e-07	2.2059e-07	4e-06	13	4	-5.5803	1.0	1.0	1.0	22431	0	-5.5803
EIF3C	4	8.3804e-07	2.2059e-07	4e-06	14	4	-5.5803	1.0	1.0	1.0	22430	0	-5.5803
RPL8	3	9.9725e-07	2.2059e-07	4e-06	15	3	-7.5684	1.0	1.0	1.0	22429	0	-7.5684
TRMT112	3	1.2016e-06	2.2059e-07	4e-06	16	3	-6.0437	1.0	1.0	1.0	22428	0	-6.0437
OSGEP	3	1.2874e-06	2.2059e-07	4e-06	17	3	-5.4974	1.0	1.0	1.0	22427	0	-5.4974
RPL19	3	1.3082e-06	2.2059e-07	4e-06	18	3	-5.621	1.0	1.0	1.0	22426	0	-5.621
TUT1	5	1.338e-06	2.2059e-07	4e-06	19	5	-4.7895	1.0	1.0	1.0	22425	0	-4.7895
PFDN6	3	1.4939e-06	2.2059e-07	4e-06	20	3	-6.4383	1.0	1.0	1.0	22424	0	-6.4383
ZBTB11	3	1.5546e-06	2.2059e-07	4e-06	21	3	-6.6163	1.0	1.0	1.0	22423	0	-6.6163
HNRNPC	3	1.6169e-06	2.2059e-07	4e-06	22	3	-8.102	1.0	1.0	1.0	22422	0	-8.102
POLR2J	5	1.6197e-06	2.2059e-07	4e-06	23	5	-6.0869	1.0	1.0	1.0	22421	0	-6.0869
SRBD1	3	1.8499e-06	2.2059e-07	4e-06	24	3	-5.704	1.0	1.0	1.0	22420	0	-5.704
LOC102724594	3	1.9561e-06	2.2059e-07	4e-06	25	3	-6.8828	0.99981	1.0	1.0	22032	0	-6.8828
LOC7307	3	1.9561e-06	2.2059e-07	4e-06	26	3	-6.8828	0.99981	1.0	1.0	22031	0	-6.8828
DHPS	6	1.9833e-06	2.2059e-07	4e-06	27	6	-4.4308	1.0	1.0	1.0	22419	0	-4.4308
EIF6	6	2.0851e-06	2.2059e-07	4e-06	28	6	-4.9635	1.0	1.0	1.0	22418	0	-4.9635
RPLP2	3	2.2658e-06	2.2059e-07	4e-06	29	3	-7.6254	1.0	1.0	1.0	22417	0	-7.6254
RPS11	3	2.5317e-06	2.2059e-07	4e-06	30	3	-7.267	1.0	1.0	1.0	22416	0	-7.267
PTPA	5	2.6387e-06	2.2059e-07	4e-06	31	5	-4.4062	1.0	1.0	1.0	22415	0	-4.4062
ENSG00000266086	3	2.7442e-06	2.2059e-07	4e-06	32	3	-7.5649	1.0	1.0	1.0	22414	0	-7.5649
SRSF1	3	2.7442e-06	2.2059e-07	4e-06	33	3	-7.5649	1.0	1.0	1.0	22413	0	-7.5649
HTD2	6	2.9568e-06	2.2059e-07	4e-06	34	6	-4.3543	0.99616	0.99967	1.0	20862	0	-4.3543
NOL10	3	3.3731e-06	2.2059e-07	4e-06	35	3	-5.8972	1.0	1.0	1.0	22412	0	-5.8972
MTPAP	3	3.7496e-06	2.2059e-07	4e-06	36	3	-7.6292	1.0	1.0	1.0	22411	0	-7.6292
RPS5	3	3.8135e-06	2.2059e-07	4e-06	37	3	-6.6582	0.9994	1.0	1.0	21661	0	-6.6582
CHEK1	3	3.8667e-06	2.2059e-07	4e-06	38	3	-7.0956	1.0	1.0	1.0	22410	0	-7.0956
RPS13	3	3.9099e-06	2.2059e-07	4e-06	39	3	-6.2773	1.0	1.0	1.0	22409	0	-6.2773
U2AF1	4	3.9101e-06	2.2059e-07	4e-06	40	4	-6.0103	0.99999	1.0	1.0	22373	0	-6.0103
POLR2G	3	4.1194e-06	2.2059e-07	4e-06	41	3	-5.5479	1.0	1.0	1.0	22407	0	-5.5479
RIOK2	3	4.5128e-06	2.2059e-07	4e-06	42	3	-5.844	1.0	1.0	1.0	22406	0	-5.844
RAD51	3	4.7431e-06	2.2059e-07	4e-06	43	3	-6.5729	1.0	1.0	1.0	22405	0	-6.5729
PPP2CA	4	5.0915e-06	2.2059e-07	4e-06	44	4	-5.8693	0.99999	1.0	1.0	22404	0	-5.8693
NOP56	3	5.2534e-06	2.2059e-07	4e-06	45	3	-6.3068	0.99999	1.0	1.0	22403	0	-6.3068
CDC23	3	5.2798e-06	2.2059e-07	4e-06	46	3	-6.9149	0.99999	1.0	1.0	22402	0	-6.9149
RNASEH2C	5	5.6071e-06	2.2059e-07	4e-06	47	5	-3.703	0.99999	1.0	1.0	22401	0	-3.703
NFS1	6	5.6329e-06	2.2059e-07	4e-06	48	6	-4.8923	0.99999	1.0	1.0	22384	0	-4.8923
RPS19	3	5.6454e-06	2.2059e-07	4e-06	49	3	-5.8919	0.99999	1.0	1.0	22400	0	-5.8919
RPP21	3	5.7779e-06	2.2059e-07	4e-06	50	3	-7.7587	0.99999	1.0	1.0	22399	0	-7.7587
POLR2I	3	6.2322e-06	2.2059e-07	4e-06	51	3	-6.831	0.99999	1.0	1.0	22398	0	-6.831
CCT7	3	6.3363e-06	2.2059e-07	4e-06	52	3	-5.8272	0.99999	1.0	1.0	22397	0	-5.8272
UTP18	3	6.3512e-06	2.2059e-07	4e-06	53	3	-6.4441	0.99999	1.0	1.0	22396	0	-6.4441
WDR43	3	6.669e-06	2.2059e-07	4e-06	54	3	-7.1072	0.99967	1.0	1.0	21871	0	-7.1072
ADSL	6	6.6724e-06	2.2059e-07	4e-06	55	6	-4.9016	0.99999	1.0	1.0	22395	0	-4.9016
EMG1	4	6.7431e-06	2.2059e-07	4e-06	56	4	-5.3619	0.99999	1.0	1.0	22394	0	-5.3619
NAA50	3	7.3351e-06	2.2059e-07	4e-06	57	3	-5.2914	0.99919	1.0	1.0	21548	0	-5.2914
RAD51D	5	7.4331e-06	2.2059e-07	4e-06	58	5	-4.5117	0.99999	1.0	1.0	22393	0	-4.5117
IMPDH2	4	7.8663e-06	2.2059e-07	4e-06	59	4	-5.9166	0.99999	1.0	1.0	22392	0	-5.9166
RPL14	3	8.0919e-06	2.2059e-07	4e-06	60	3	-5.5845	0.99999	1.0	1.0	22391	0	-5.5845
IARS1	3	8.3947e-06	2.2059e-07	4e-06	61	3	-5.0172	0.99999	1.0	1.0	22390	0	-5.0172
RPL30	3	8.4668e-06	2.2059e-07	4e-06	62	3	-7.6789	0.99997	1.0	1.0	22310	0	-7.6789
ANAPC10	6	8.5121e-06	2.2059e-07	4e-06	63	6	-4.8408	0.99999	1.0	1.0	22389	0	-4.8408
XRN2	3	8.705e-06	2.2059e-07	4e-06	64	3	-6.4521	0.99999	1.0	1.0	22388	0	-6.4521
PSMG2	3	8.742e-06	2.2059e-07	4e-06	65	3	-6.6241	0.99999	1.0	1.0	22387	0	-6.6241
DDX21	3	8.8537e-06	2.2059e-07	4e-06	66	3	-7.6211	0.99999	1.0	1.0	22386	0	-7.6211
EIF2S1	3	9.0419e-06	2.2059e-07	4e-06	67	3	-7.4584	0.99999	1.0	1.0	22385	0	-7.4584
PRIM1	6	9.278e-06	2.2059e-07	4e-06	68	6	-4.2203	0.99999	1.0	1.0	22383	0	-4.2203
SRSF3	3	9.9822e-06	2.2059e-07	4e-06	69	3	-6.6856	0.99999	1.0	1.0	22382	0	-6.6856
PRPF8	3	1.0023e-05	2.2059e-07	4e-06	70	3	-6.1605	0.99999	1.0	1.0	22381	0	-6.1605
SUPT16H	3	1.0043e-05	2.2059e-07	4e-06	71	3	-4.6561	0.99999	1.0	1.0	22380	0	-4.6561
PSMA1	4	1.0114e-05	2.2059e-07	4e-06	72	4	-5.6033	0.99999	1.0	1.0	22379	0	-5.6033
RPS25	3	1.0351e-05	2.2059e-07	4e-06	73	3	-4.7826	0.99999	1.0	1.0	22378	0	-4.7826
PSMB3	3	1.0413e-05	2.2059e-07	4e-06	74	3	-6.8555	0.99999	1.0	1.0	22377	0	-6.8555
RPL27	3	1.0623e-05	2.2059e-07	4e-06	75	3	-5.6449	0.99999	1.0	1.0	22376	0	-5.6449
RPL18	3	1.0686e-05	2.2059e-07	4e-06	76	3	-6.0667	0.99999	1.0	1.0	22375	0	-6.0667
PRPF38A	3	1.0814e-05	2.2059e-07	4e-06	77	3	-5.5721	0.99999	1.0	1.0	22374	0	-5.5721
NEDD8	4	1.1244e-05	2.2059e-07	4e-06	78	4	-4.1487	0.99999	1.0	1.0	22372	0	-4.1487
NIFK	3	1.1247e-05	2.2059e-07	4e-06	79	3	-6.827	0.99999	1.0	1.0	22371	0	-6.827
KAT8	3	1.1556e-05	2.2059e-07	4e-06	80	3	-6.5011	0.99999	1.0	1.0	22370	0	-6.5011
SMU1	3	1.1781e-05	2.2059e-07	4e-06	81	3	-7.8822	0.99999	1.0	1.0	22369	0	-7.8822
SDHA	5	1.1787e-05	2.2059e-07	4e-06	82	5	-5.4791	0.99999	1.0	1.0	22368	0	-5.4791
GINS2	3	1.1872e-05	2.2059e-07	4e-06	83	3	-5.695	0.99999	1.0	1.0	22367	0	-5.695
RPL6	3	1.2566e-05	2.2059e-07	4e-06	84	3	-5.6428	0.99999	1.0	1.0	22366	0	-5.6428
POLR2F	3	1.2685e-05	2.2059e-07	4e-06	85	3	-5.537	0.99999	1.0	1.0	22365	0	-5.537
PSMB1	3	1.3141e-05	2.2059e-07	4e-06	86	3	-7.3651	0.99999	1.0	1.0	22364	0	-7.3651
AMD1	3	1.3485e-05	2.2059e-07	4e-06	87	3	-4.5902	0.99999	1.0	1.0	22363	0	-4.5902
SBNO1	3	1.3658e-05	2.2059e-07	4e-06	88	3	-6.7471	0.99999	1.0	1.0	22362	0	-6.7471
UTP23	3	1.3784e-05	2.2059e-07	4e-06	89	3	-4.419	0.99999	1.0	1.0	22361	0	-4.419
RPS24	3	1.3809e-05	2.2059e-07	4e-06	90	3	-5.3957	0.99999	1.0	1.0	22360	0	-5.3957
NUP85	3	1.4181e-05	2.2059e-07	4e-06	91	3	-6.3322	0.99998	1.0	1.0	22327	0	-6.3322
EIF4E	3	1.4292e-05	2.2059e-07	4e-06	92	3	-6.0657	0.99999	1.0	1.0	22359	0	-6.0657
SYS1	4	1.4402e-05	2.2059e-07	4e-06	93	4	-3.4235	0.99999	1.0	1.0	22358	0	-3.4235
ACO2	3	1.4524e-05	2.2059e-07	4e-06	94	3	-4.4127	0.99999	1.0	1.0	22357	0	-4.4127
RBX1	3	1.455e-05	2.2059e-07	4e-06	95	3	-6.1964	0.99999	1.0	1.0	22356	0	-6.1964
HNRNPK	3	1.472e-05	2.2059e-07	4e-06	96	3	-5.8457	0.99999	1.0	1.0	22355	0	-5.8457
RPS6	3	1.4997e-05	2.2059e-07	4e-06	97	3	-5.8224	0.99999	1.0	1.0	22354	0	-5.8224
GAPDH	3	1.5264e-05	2.2059e-07	4e-06	98	3	-6.9044	0.99998	1.0	1.0	22353	0	-6.9044
HSPD1	3	1.5345e-05	2.2059e-07	4e-06	99	3	-4.389	0.99998	1.0	1.0	22352	0	-4.389
EIF3E	3	1.5863e-05	2.2059e-07	4e-06	100	3	-5.5602	0.99998	1.0	1.0	22351	0	-5.5602
POLR2K	3	1.6001e-05	2.2059e-07	4e-06	101	3	-6.1572	0.99998	1.0	1.0	22350	0	-6.1572
ENSG00000286070	3	1.6266e-05	2.2059e-07	4e-06	102	3	-5.0675	0.99998	1.0	1.0	22349	0	-5.0675
NARS1	3	1.6421e-05	2.2059e-07	4e-06	103	3	-4.9624	0.99998	1.0	1.0	22348	0	-4.9624
ERCC2	3	1.6819e-05	2.2059e-07	4e-06	104	3	-7.2948	0.99998	1.0	1.0	22347	0	-7.2948
METAP2	3	1.7457e-05	2.2059e-07	4e-06	105	3	-5.3192	0.99998	1.0	1.0	22346	0	-5.3192
SRSF2	3	1.8202e-05	2.2059e-07	4e-06	106	3	-5.6722	0.99998	1.0	1.0	22345	0	-5.6722
PSMA5	3	1.8441e-05	2.2059e-07	4e-06	107	3	-7.3731	0.98651	0.99905	1.0	20248	0	-7.3731
RPL12	3	1.8567e-05	2.2059e-07	4e-06	108	3	-4.8194	0.99998	1.0	1.0	22344	0	-4.8194
KTI12	5	1.9128e-05	2.2059e-07	4e-06	109	5	-3.9677	0.99998	1.0	1.0	22343	0	-3.9677
RPL17	3	1.9485e-05	2.2059e-07	4e-06	110	3	-6.0966	0.99998	1.0	1.0	22342	0	-6.0966
POLR3C	3	1.9596e-05	2.2059e-07	4e-06	111	3	-3.8718	0.99998	1.0	1.0	22341	0	-3.8718
UBA52	3	1.9755e-05	2.2059e-07	4e-06	112	3	-7.1366	0.99998	1.0	1.0	22340	0	-7.1366
RPS8	4	2.0094e-05	2.2059e-07	4e-06	113	4	-5.2519	0.99998	1.0	1.0	22339	0	-5.2519
SPDL1	3	2.0437e-05	2.2059e-07	4e-06	114	3	-6.2802	0.99917	1.0	1.0	21530	0	-6.2802
LIMS1	7	2.1047e-05	2.2059e-07	4e-06	115	7	-3.3829	0.99998	1.0	1.0	22338	0	-3.3829
ENSG00000289565	3	2.1159e-05	2.2059e-07	4e-06	116	3	-5.2649	0.99998	1.0	1.0	22337	0	-5.2649
ATP6V0C	4	2.1217e-05	2.2059e-07	4e-06	117	4	-5.6584	0.99998	1.0	1.0	22336	0	-5.6584
HSPE1-MOB4	4	2.1556e-05	2.2059e-07	4e-06	118	4	-5.495	0.99998	1.0	1.0	22335	0	-5.495
DHX8	3	2.18e-05	2.2059e-07	4e-06	119	3	-6.1756	0.99998	1.0	1.0	22334	0	-6.1756
BTBD10	3	2.183e-05	2.2059e-07	4e-06	120	1	-0.030314	0.81714	0.90967	1.0	16366	0	-0.030314
LRR1	3	2.2108e-05	2.2059e-07	4e-06	121	3	-5.0897	0.99998	1.0	1.0	22333	0	-5.0897
RTCB	3	2.2558e-05	2.2059e-07	4e-06	122	3	-5.0331	0.99998	1.0	1.0	22332	0	-5.0331
MEPCE	6	2.2698e-05	2.2059e-07	4e-06	123	5	-4.5506	0.98756	0.9977	1.0	20285	0	-4.5506
GNL2	3	2.2768e-05	2.2059e-07	4e-06	124	3	-5.5537	0.99998	1.0	1.0	22331	0	-5.5537
DUT	3	2.2803e-05	2.2059e-07	4e-06	125	3	-6.8533	0.99998	1.0	1.0	22330	0	-6.8533
WDR55	3	2.2979e-05	2.2059e-07	4e-06	126	3	-5.0724	0.99998	1.0	1.0	22329	0	-5.0724
GARS1	3	2.3333e-05	2.2059e-07	4e-06	127	3	-6.4502	0.99998	1.0	1.0	22328	0	-6.4502
DDX54	3	2.3836e-05	2.2059e-07	4e-06	128	3	-7.3595	0.99998	1.0	1.0	22326	0	-7.3595
NSF	3	2.4126e-05	2.2059e-07	4e-06	129	3	-5.7186	0.99998	1.0	1.0	22325	0	-5.7186
ATP1A1	3	2.4236e-05	2.2059e-07	4e-06	130	3	-6.2217	0.99998	1.0	1.0	22324	0	-6.2217
POLR2C	3	2.4751e-05	2.2059e-07	4e-06	131	3	-5.381	0.99998	1.0	1.0	22323	0	-5.381
DDX41	3	2.4789e-05	2.2059e-07	4e-06	132	3	-6.5111	0.99998	1.0	1.0	22322	0	-6.5111
RAC1	3	2.5237e-05	2.2059e-07	4e-06	133	3	-5.2125	0.99997	1.0	1.0	22321	0	-5.2125
PRORP	4	2.5305e-05	2.2059e-07	4e-06	134	4	-5.2966	0.99997	1.0	1.0	22320	0	-5.2966
RBM39	3	2.5748e-05	2.2059e-07	4e-06	135	3	-6.5538	0.99993	1.0	1.0	22217	0	-6.5538
KIF11	3	2.5804e-05	2.2059e-07	4e-06	136	3	-6.2694	0.99997	1.0	1.0	22319	0	-6.2694
ENSG00000268083	3	2.6245e-05	2.2059e-07	4e-06	137	3	-6.7702	0.99997	1.0	1.0	22318	0	-6.7702
RPL35	3	2.6985e-05	2.2059e-07	4e-06	138	3	-5.8438	0.99997	1.0	1.0	22317	0	-5.8438
EIF5A	3	2.9892e-05	2.2059e-07	4e-06	139	3	-7.6163	0.99997	1.0	1.0	22316	0	-7.6163
SFPQ	3	3.0527e-05	2.2059e-07	4e-06	140	3	-6.1114	0.99997	1.0	1.0	22315	0	-6.1114
PPAT	3	3.057e-05	2.2059e-07	4e-06	141	3	-5.4124	0.99997	1.0	1.0	22314	0	-5.4124
CCT4	3	3.0741e-05	2.2059e-07	4e-06	142	3	-5.8884	0.99997	1.0	1.0	22313	0	-5.8884
RPS23	3	3.1344e-05	2.2059e-07	4e-06	143	3	-5.1705	0.99997	1.0	1.0	22312	0	-5.1705
WDR70	3	3.2044e-05	2.2059e-07	4e-06	144	3	-4.8954	0.99997	1.0	1.0	22311	0	-4.8954
RPL9P7	2	3.238e-05	2.2059e-07	4e-06	145	2	-6.6008	0.99997	1.0	1.0	22309	0	-6.6008
RUVBL2	3	3.2442e-05	2.2059e-07	4e-06	146	3	-5.7346	0.99997	1.0	1.0	22308	0	-5.7346
PLK1	3	3.3384e-05	2.2059e-07	4e-06	147	3	-7.8707	0.99997	1.0	1.0	22307	0	-7.8707
RUVBL1	3	3.3884e-05	2.2059e-07	4e-06	148	3	-6.7518	0.99997	1.0	1.0	22306	0	-6.7518
LOC102723955	4	3.3949e-05	2.2059e-07	4e-06	149	4	-3.579	0.99997	1.0	1.0	22303	0	-3.579
LOC101929805	4	3.3949e-05	2.2059e-07	4e-06	150	4	-3.579	0.99997	1.0	1.0	22304	0	-3.579
PDE4DIPP7	4	3.3949e-05	2.2059e-07	4e-06	151	4	-3.579	0.99997	1.0	1.0	22305	0	-3.579
CSE1L	3	3.4343e-05	2.2059e-07	4e-06	152	3	-5.9628	0.99997	1.0	1.0	22302	0	-5.9628
PHB2	3	3.4714e-05	2.2059e-07	4e-06	153	3	-5.955	0.99997	1.0	1.0	22301	0	-5.955
GNB1L	3	3.49e-05	2.2059e-07	4e-06	154	3	-6.051	0.99997	1.0	1.0	22300	0	-6.051
PSMA6	3	3.4993e-05	2.2059e-07	4e-06	155	3	-5.8883	0.99997	1.0	1.0	22299	0	-5.8883
H2BC21	3	3.5063e-05	2.2059e-07	4e-06	156	3	-4.7821	0.99996	1.0	1.0	22298	0	-4.7821
TBL3	3	3.5368e-05	2.2059e-07	4e-06	157	3	-7.0728	0.99996	1.0	1.0	22297	0	-7.0728
RPS4X	3	3.5983e-05	2.2059e-07	4e-06	158	3	-6.621	0.99996	1.0	1.0	22296	0	-6.621
PSMA3	3	3.6059e-05	2.2059e-07	4e-06	159	3	-6.6086	0.99992	1.0	1.0	22198	0	-6.6086
DR1	3	3.6222e-05	2.2059e-07	4e-06	160	3	-4.4233	0.99996	1.0	1.0	22295	0	-4.4233
SDHB	3	3.6365e-05	2.2059e-07	4e-06	161	3	-4.388	0.99996	1.0	1.0	22294	0	-4.388
PSMB7	3	3.6605e-05	2.2059e-07	4e-06	162	3	-6.2253	0.99996	1.0	1.0	22293	0	-6.2253
EFTUD2	3	3.675e-05	2.2059e-07	4e-06	163	3	-6.681	0.99996	1.0	1.0	22292	0	-6.681
PRMT5	3	3.6971e-05	2.2059e-07	4e-06	164	3	-5.1681	0.99952	1.0	1.0	21745	0	-5.1681
ERH	3	3.7585e-05	2.2059e-07	4e-06	165	3	-6.332	0.99983	1.0	1.0	22066	0	-6.332
BIRC5	3	3.7822e-05	2.2059e-07	4e-06	166	3	-4.4372	0.99996	1.0	1.0	22291	0	-4.4372
SPOUT1	3	3.8615e-05	2.2059e-07	4e-06	167	3	-5.1215	0.99996	1.0	1.0	22290	0	-5.1215
DCTN1	6	3.8776e-05	2.2059e-07	4e-06	168	6	-3.9873	0.99996	1.0	1.0	22289	0	-3.9873
PSMA7	3	3.9166e-05	2.2059e-07	4e-06	169	3	-5.7057	0.99996	1.0	1.0	22288	0	-5.7057
TOPBP1	3	3.9418e-05	2.2059e-07	4e-06	170	3	-5.3749	0.99996	1.0	1.0	22287	0	-5.3749
SNU13	3	3.9722e-05	2.2059e-07	4e-06	171	3	-5.5397	0.99996	1.0	1.0	22286	0	-5.5397
UTP6	3	3.9773e-05	2.2059e-07	4e-06	172	3	-4.9509	0.99996	1.0	1.0	22285	0	-4.9509
TCP1	3	4.0696e-05	2.2059e-07	4e-06	173	3	-5.8333	0.99996	1.0	1.0	22284	0	-5.8333
ATP5MF-PTCD1	5	4.1223e-05	2.2059e-07	4e-06	174	5	-5.2465	0.99503	0.99963	1.0	20757	0	-5.2465
LETM1	3	4.1319e-05	2.2059e-07	4e-06	175	3	-4.8402	0.99996	1.0	1.0	22283	0	-4.8402
COX15	5	4.1399e-05	2.2059e-07	4e-06	176	5	-4.0122	0.99979	1.0	1.0	22008	0	-4.0122
CFAP298	4	4.1558e-05	2.2059e-07	4e-06	177	4	-5.9431	0.99996	1.0	1.0	22282	0	-5.9431
GPN2	3	4.1633e-05	2.2059e-07	4e-06	178	3	-6.5967	0.99996	1.0	1.0	22281	0	-6.5967
MTHFD1	3	4.1843e-05	2.2059e-07	4e-06	179	3	-4.5775	0.99996	1.0	1.0	22280	0	-4.5775
DBR1	3	4.2424e-05	2.2059e-07	4e-06	180	3	-4.1138	0.99996	1.0	1.0	22279	0	-4.1138
EIF2S2	3	4.2664e-05	2.2059e-07	4e-06	181	3	-5.3545	0.99996	1.0	1.0	22278	0	-5.3545
DCTN5	3	4.3339e-05	2.2059e-07	4e-06	182	3	-7.5464	0.99968	1.0	1.0	21886	0	-7.5464
XPO1	3	4.3604e-05	2.2059e-07	4e-06	183	3	-5.1338	0.99996	1.0	1.0	22277	0	-5.1338
COX11	3	4.497e-05	2.2059e-07	4e-06	184	3	-5.7704	0.99996	1.0	1.0	22276	0	-5.7704
RPS3	3	4.5524e-05	2.2059e-07	4e-06	185	3	-5.5978	0.99995	1.0	1.0	22275	0	-5.5978
MAK16	3	4.6252e-05	2.2059e-07	4e-06	186	3	-5.1691	0.99995	1.0	1.0	22274	0	-5.1691
DKC1	3	4.6308e-05	2.2059e-07	4e-06	187	3	-7.0413	0.99995	1.0	1.0	22273	0	-7.0413
EXOSC10	3	4.676e-05	2.2059e-07	4e-06	188	3	-6.0377	0.99995	1.0	1.0	22272	0	-6.0377
RPL31	3	4.693e-05	2.2059e-07	4e-06	189	3	-5.9258	0.99995	1.0	1.0	22271	0	-5.9258
LRRC37A2	4	4.7038e-05	2.2059e-07	4e-06	190	4	-3.2433	0.99995	1.0	1.0	22269	0	-3.2433
LRRC37A	4	4.7038e-05	2.2059e-07	4e-06	191	4	-4.1078	0.99995	1.0	1.0	22270	0	-4.1078
GMPPB	3	4.7443e-05	2.2059e-07	4e-06	192	3	-4.1666	0.99995	1.0	1.0	22268	0	-4.1666
ALG1	3	4.7902e-05	2.2059e-07	4e-06	193	3	-4.8751	0.99995	1.0	1.0	22267	0	-4.8751
POLE2	3	4.796e-05	2.2059e-07	4e-06	194	3	-5.4176	0.99995	1.0	1.0	22266	0	-5.4176
HAUS4	5	4.8875e-05	2.2059e-07	4e-06	195	5	-2.9662	0.99995	1.0	1.0	22265	0	-2.9662
RFC4	3	4.9533e-05	2.2059e-07	4e-06	196	3	-4.3403	0.99995	1.0	1.0	22264	0	-4.3403
ADSS2	3	4.9828e-05	2.2059e-07	4e-06	197	3	-5.082	0.99995	1.0	1.0	22263	0	-5.082
ENSG00000282034	3	5.0094e-05	2.2059e-07	4e-06	198	3	-6.2703	0.99995	1.0	1.0	22262	0	-6.2703
TIMELESS	3	5.0541e-05	2.2059e-07	4e-06	199	3	-6.1207	0.99995	1.0	1.0	22261	0	-6.1207
ENO1	3	5.09e-05	2.2059e-07	4e-06	200	3	-4.6217	0.99995	1.0	1.0	22260	0	-4.6217
SHQ1	3	5.102e-05	2.2059e-07	4e-06	201	3	-4.2453	0.99995	1.0	1.0	22259	0	-4.2453
PELP1	3	5.1623e-05	2.2059e-07	4e-06	202	3	-6.3597	0.99995	1.0	1.0	22258	0	-6.3597
SNAPC5	3	5.1744e-05	2.2059e-07	4e-06	203	3	-5.4309	0.99995	1.0	1.0	22257	0	-5.4309
RPS17	3	5.1804e-05	2.2059e-07	4e-06	204	3	-4.4205	0.99995	1.0	1.0	22256	0	-4.4205
POLR2L	3	5.2047e-05	2.2059e-07	4e-06	205	3	-5.6232	0.99995	1.0	1.0	22255	0	-5.6232
POLR1B	3	5.2904e-05	2.2059e-07	4e-06	206	3	-6.6685	0.99995	1.0	1.0	22254	0	-6.6685
SRSF7	3	5.2966e-05	2.2059e-07	4e-06	207	3	-5.4854	0.99995	1.0	1.0	22253	0	-5.4854
CSTF3	3	5.3274e-05	2.2059e-07	4e-06	208	3	-5.0618	0.99995	1.0	1.0	22252	0	-5.0618
RPS9	3	5.3646e-05	2.2059e-07	4e-06	209	3	-5.318	0.99995	1.0	1.0	22251	0	-5.318
CDC45	3	5.3832e-05	2.2059e-07	4e-06	210	3	-4.8989	0.99995	1.0	1.0	22250	0	-4.8989
CCT5	3	5.3957e-05	2.2059e-07	4e-06	211	3	-6.9066	0.99995	1.0	1.0	22249	0	-6.9066
DYNLRB1	3	5.4269e-05	2.2059e-07	4e-06	212	3	-4.633	0.99995	1.0	1.0	22248	0	-4.633
RPS28	3	5.4614e-05	2.2059e-07	4e-06	213	3	-5.9758	0.99995	1.0	1.0	22246	0	-5.9758
RPS28P7	3	5.4614e-05	2.2059e-07	4e-06	214	3	-5.9758	0.99995	1.0	1.0	22247	0	-5.9758
RPS18	3	5.4709e-05	2.2059e-07	4e-06	215	3	-6.0263	0.99995	1.0	1.0	22245	0	-6.0263
EEF1A1	3	5.6876e-05	2.2059e-07	4e-06	216	3	-5.0732	0.99994	1.0	1.0	22244	0	-5.0732
BCS1L	3	5.694e-05	2.2059e-07	4e-06	217	3	-6.5446	0.99994	1.0	1.0	22243	0	-6.5446
GET3	3	5.7915e-05	2.2059e-07	4e-06	218	3	-5.4173	0.99994	1.0	1.0	22242	0	-5.4173
EIF3B	3	5.8112e-05	2.2059e-07	4e-06	219	3	-5.0827	0.99994	1.0	1.0	22241	0	-5.0827
RPL7A	3	5.8177e-05	2.2059e-07	4e-06	220	3	-6.37	0.99994	1.0	1.0	22240	0	-6.37
TANGO6	3	5.9365e-05	2.2059e-07	4e-06	221	3	-4.1676	0.99994	1.0	1.0	22239	0	-4.1676
EGLN1	6	6.0034e-05	2.2059e-07	4e-06	222	6	-3.6167	0.99898	0.99997	1.0	21441	0	-3.6167
RPL4	3	6.0771e-05	2.2059e-07	4e-06	223	3	-7.1641	0.99994	1.0	1.0	22238	0	-7.1641
