id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Slc2a12	20	0.030495	0.15631	0.88112	505	11	-3.9025	0.87967	0.84444	0.97237	2474	0	-3.9025
Pcdh10	20	0.030839	0.15791	0.882934	506	12	-4.171	0.22231	0.22161	0.890629	621	0	-4.171
Slc16a12	20	0.030929	0.15816	0.882934	507	13	-4.3137	0.074218	0.06951	0.890629	210	0	-4.3137
Slamf1	20	0.030986	0.15863	0.882934	508	9	-3.8266	0.88284	0.84719	0.97237	2487	0	-3.8266
1110032F04Rik	19	0.030986	0.15956	0.882934	509	7	-3.6158	0.21247	0.21313	0.890629	606	0	-3.6158
Serinc4	20	0.03117	0.15947	0.882934	510	8	-3.6296	0.65145	0.5823	0.915432	1801	0	-3.6296
Rnf13	19	0.031192	0.16116	0.884561	511	6	-3.4542	0.82727	0.78852	0.963878	2328	0	-3.4542
Ctns	20	0.031291	0.1598	0.882934	512	10	-3.8906	0.81385	0.76717	0.959971	2284	0	-3.8906
Ltbr	20	0.031329	0.15993	0.882934	513	10	-3.7817	0.73924	0.67894	0.936914	2061	0	-3.7817
Gpr26	20	0.031333	0.16003	0.882934	514	13	-4.2834	0.18687	0.19281	0.890629	525	0	-4.2834
Mfap3l	19	0.031452	0.16166	0.884561	515	10	-3.906	0.43257	0.38963	0.890629	1222	0	-3.906
Ccr10	20	0.031482	0.16034	0.882934	516	13	-4.2578	0.83035	0.79106	0.963878	2338	0	-4.2578
Il6ra	18	0.031622	0.15761	0.882934	517	12	-4.1152	0.59531	0.53352	0.911968	1651	0	-4.1152
Slc6a7	20	0.031922	0.16208	0.884561	518	10	-3.8365	0.34594	0.32572	0.890629	976	0	-3.8365
Slc22a8	20	0.031927	0.16218	0.884561	519	14	-4.1965	0.44924	0.40434	0.890629	1271	0	-4.1965
Plaur	20	0.031927	0.16218	0.884561	520	14	-4.2436	0.057389	0.050749	0.863331	153	0	-4.2436
Htr1a	20	0.032244	0.16376	0.887314	521	7	-3.5357	0.22231	0.22161	0.890629	615	0	-3.5357
Pcdhga4	18	0.032384	0.16016	0.882934	522	11	-4.3192	0.77977	0.73095	0.945838	2185	0	-4.3192
Trhr	20	0.032386	0.16406	0.887314	523	11	-4.0331	0.87967	0.84444	0.97237	2475	0	-4.0331
Scn2b	20	0.032386	0.16406	0.887314	524	12	-4.2155	0.21243	0.21518	0.890629	597	0	-4.2155
Ltk	20	0.032567	0.16447	0.887314	525	14	-4.0775	0.73924	0.67894	0.936914	2062	0	-4.0775
Acp2	20	0.032603	0.16522	0.887314	526	10	-3.6779	0.15587	0.17117	0.890629	437	0	-3.6779
Elfn1	20	0.032603	0.16522	0.887314	527	10	-3.6248	0.73376	0.6748	0.936914	2055	0	-3.6248
Alcam	20	0.032673	0.16524	0.887314	528	9	-3.7133	0.37262	0.34401	0.890629	1061	0	-3.7133
Mfap3	20	0.032756	0.16559	0.887314	529	12	-4.2958	0.17241	0.17769	0.890629	481	0	-4.2958
Slc9a1	20	0.032889	0.16587	0.887314	530	12	-3.9942	0.97332	0.96223	0.993156	2766	0	-3.9942
Olfr93	20	0.033211	0.1668	0.88938	531	9	-3.7498	0.9271	0.89993	0.981305	2621	0	-3.7498
Scnn1a	20	0.033318	0.16712	0.889421	532	11	-3.7199	0.19597	0.20248	0.890629	554	0	-3.7199
Ceacam12	20	0.033435	0.16774	0.891062	533	13	-4.1321	0.96236	0.94764	0.99197	2730	0	-4.1321
Olfr1469	16	0.033507	0.15947	0.882934	534	9	-4.1734	0.67074	0.61357	0.920871	1854	0	-4.1734
Raet1e	18	0.033525	0.16415	0.887314	535	13	-4.0628	0.36982	0.33251	0.890629	1052	0	-4.0628
Tmem171	20	0.033893	0.16929	0.894347	536	12	-4.2001	0.57391	0.51819	0.911968	1611	0	-4.2001
Prph2	18	0.03412	0.1661	0.887314	537	12	-4.1253	0.72735	0.66415	0.936914	2023	0	-4.1253
Susd2	20	0.034176	0.17099	0.895637	538	11	-3.8661	0.32463	0.31199	0.890629	927	0	-3.8661
Il15ra	20	0.034418	0.17182	0.895637	539	12	-4.1052	0.83413	0.79547	0.963878	2343	0	-4.1052
Bst1	18	0.03445	0.16807	0.891153	540	7	-3.5298	0.09168	0.094013	0.890629	257	0	-3.5298
Gabrr1	20	0.034498	0.17203	0.895637	541	11	-4.0464	0.77522	0.7199	0.945838	2173	0	-4.0464
Calhm2	20	0.034704	0.17225	0.895637	542	12	-3.9281	0.021228	0.023888	0.863331	60	0	-3.9281
Fgfrl1	20	0.034704	0.17225	0.895637	543	11	-4.2091	0.98881	0.98163	0.995215	2819	0	-4.2091
Itga5	20	0.034745	0.17243	0.895637	544	10	-3.8175	0.96665	0.95276	0.99197	2743	0	-3.8175
Hephl1	18	0.034871	0.16879	0.893317	545	10	-4.0291	0.59531	0.53352	0.911968	1652	0	-4.0291
Cldn16	20	0.034912	0.17294	0.895637	546	14	-4.1953	0.85519	0.81323	0.964798	2409	0	-4.1953
Slc39a9	20	0.035004	0.17342	0.895637	547	14	-4.1712	0.80877	0.75849	0.95623	2272	0	-4.1712
Ptpro	20	0.035141	0.17371	0.895637	548	12	-4.0166	0.13627	0.1507	0.890629	379	0	-4.0166
Robo1	20	0.035338	0.17463	0.895637	549	9	-3.6471	0.51899	0.4558	0.900172	1435	0	-3.6471
Ccr6	20	0.035362	0.17504	0.895637	550	13	-4.0432	0.72793	0.67059	0.936914	2030	0	-4.0432
Gm9733	20	0.03538	0.17517	0.895637	551	11	-3.9612	0.73376	0.6748	0.936914	2050	0	-3.9612
Gp1ba	20	0.035462	0.17572	0.895637	552	12	-4.2045	0.44924	0.40434	0.890629	1266	0	-4.2045
Gpr137c	20	0.03556	0.17577	0.895637	553	9	-3.6391	0.11	0.10842	0.890629	307	0	-3.6391
Best2	20	0.03556	0.17577	0.895637	554	12	-4.2318	0.92937	0.90388	0.98299	2626	0	-4.2318
Vipr1	20	0.035614	0.17615	0.895637	555	13	-4.29	0.11	0.10842	0.890629	299	0	-4.29
Agtr1b	20	0.035771	0.17645	0.895637	556	14	-4.1605	0.26922	0.27517	0.890629	756	0	-4.1605
Olfr267	20	0.035779	0.17651	0.895637	557	10	-3.7177	0.21243	0.21518	0.890629	601	0	-3.7177
Vmn1r66	19	0.035971	0.17829	0.89712	558	11	-3.9075	0.8405	0.7984	0.963878	2364	0	-3.9075
Catsperg1	20	0.035975	0.17724	0.895637	559	9	-3.4838	0.0041477	0.0040965	0.455255	12	0	-3.4838
Mfrp	18	0.036073	0.17208	0.895637	560	8	-3.5872	0.8425	0.80317	0.963878	2370	0	-3.5872
Olfr1388	20	0.036091	0.17737	0.895637	561	14	-4.1899	0.11	0.10842	0.890629	314	0	-4.1899
Smo	20	0.036209	0.17826	0.89712	562	13	-4.1629	0.4892	0.42599	0.890629	1362	0	-4.1629
Vstm4	18	0.036283	0.17274	0.895637	563	12	-4.1652	0.53597	0.48141	0.911968	1492	0	-4.1652
Psg21	12	0.036442	0.15519	0.878267	564	6	-4.2029	0.88062	0.85084	0.972679	2481	0	-4.2029
Nmbr	18	0.036482	0.17347	0.895637	565	12	-4.1792	0.57317	0.50354	0.911968	1589	0	-4.1792
Adcy9	20	0.037284	0.18238	0.901216	566	13	-4.288	0.71201	0.6487	0.932583	1989	0	-4.288
Cxcr6	18	0.037392	0.17644	0.895637	567	11	-4.2353	0.97835	0.96625	0.993293	2784	0	-4.2353
Vmn1r224	20	0.037404	0.18274	0.901216	568	8	-3.7985	0.088633	0.08998	0.890629	246	0	-3.7985
Enpp1	20	0.037488	0.18308	0.901216	569	14	-4.0317	0.37677	0.35081	0.890629	1070	0	-4.0317
Gpr157	20	0.037488	0.18308	0.901216	570	14	-4.1277	0.88284	0.84719	0.97237	2486	0	-4.1277
Sell	18	0.037537	0.17696	0.895637	571	6	-3.6139	0.099572	0.098986	0.890629	276	0	-3.6139
Gpr37	20	0.037548	0.18359	0.901216	572	9	-3.7428	0.27927	0.28403	0.890629	786	0	-3.7428
Znrf4	20	0.037548	0.18359	0.901216	573	12	-3.9472	0.93802	0.91664	0.985609	2657	0	-3.9472
Slc6a9	20	0.037624	0.18399	0.901216	574	13	-4.2055	0.56276	0.51197	0.911968	1564	0	-4.2055
Cldn3	20	0.037754	0.18425	0.901216	575	12	-4.1876	0.83413	0.79547	0.963878	2345	0	-4.1876
Tlr2	20	0.037774	0.18443	0.901216	576	12	-4.0508	0.40133	0.36279	0.890629	1140	0	-4.0508
Adcy5	20	0.03797	0.18466	0.901216	577	10	-3.7756	0.98031	0.97175	0.993293	2791	0	-3.7756
Ttyh3	20	0.038024	0.18471	0.901216	578	11	-4.0663	0.81709	0.77328	0.962563	2297	0	-4.0663
Atp2b4	20	0.038132	0.1854	0.901216	579	10	-3.9284	0.88605	0.84989	0.97237	2500	0	-3.9284
Emp2	20	0.038134	0.18561	0.901216	580	9	-3.6848	0.68499	0.6203	0.920871	1899	0	-3.6848
Ccrl2	19	0.038229	0.18554	0.901216	581	12	-4.2833	0.14869	0.16396	0.890629	422	0	-4.2833
Epha8	20	0.038349	0.18643	0.901216	582	8	-3.6512	0.83413	0.79547	0.963878	2342	0	-3.6512
BC053393	20	0.03839	0.18655	0.901216	583	13	-4.1143	0.87967	0.84444	0.97237	2471	0	-4.1143
Ldlrad3	20	0.038492	0.18656	0.901216	584	8	-3.4454	0.17241	0.17769	0.890629	484	0	-3.4454
Cacng5	19	0.038599	0.1861	0.901216	585	9	-3.7544	0.20297	0.20706	0.890629	562	0	-3.7544
Olfr1034	20	0.038601	0.18682	0.901216	586	11	-3.9278	0.15587	0.17117	0.890629	435	0	-3.9278
Gpbar1	20	0.038666	0.18699	0.901216	587	12	-4.2866	0.046803	0.046943	0.863331	131	0	-4.2866
Adra1a	20	0.038732	0.18738	0.901582	588	9	-3.7249	0.7037	0.63521	0.922944	1955	0	-3.7249
Slc1a5	18	0.038779	0.18073	0.901216	589	12	-4.0188	0.49186	0.43802	0.892668	1369	0	-4.0188
Lypd8	20	0.038929	0.18783	0.90223	590	14	-4.0712	0.40133	0.36279	0.890629	1145	0	-4.0712
Tdgf1	20	0.038957	0.1883	0.902934	591	11	-3.8828	0.08329	0.084585	0.890629	229	0	-3.8828
Klri1	18	0.039138	0.18199	0.901216	592	11	-4.1971	0.81461	0.77093	0.960886	2293	0	-4.1971
Scn4a	17	0.039309	0.18214	0.901216	593	10	-4.3743	0.51575	0.46241	0.907664	1430	0	-4.3743
C5ar2	20	0.039328	0.18964	0.906346	594	10	-3.7561	0.4816	0.42006	0.890629	1338	0	-3.7561
Gfra1	18	0.039479	0.18305	0.901216	595	10	-4.08	0.98195	0.97148	0.993293	2798	0	-4.08
Bcan	19	0.039862	0.1904	0.906435	596	9	-3.7925	0.090187	0.093483	0.890629	256	0	-3.7925
Olfr180	20	0.039884	0.19201	0.906435	597	14	-4.1934	0.39156	0.35626	0.890629	1109	0	-4.1934
Nrxn3	20	0.04014	0.19265	0.906435	598	11	-4.204	0.32463	0.31199	0.890629	900	0	-4.204
Itgb5	20	0.040345	0.1935	0.906435	599	12	-3.8037	0.58996	0.53319	0.911968	1642	0	-3.8037
C3ar1	20	0.040422	0.19375	0.906435	600	11	-4.2835	0.67377	0.60527	0.920871	1863	0	-4.2835
Aqp1	18	0.040535	0.18931	0.906272	601	12	-4.0972	0.73372	0.67172	0.936914	2041	0	-4.0972
Slc26a1	19	0.040655	0.19303	0.906435	602	13	-4.0747	0.96401	0.95012	0.99197	2735	0	-4.0747
Dll3	20	0.040667	0.19424	0.906435	603	14	-3.9332	0.57391	0.51819	0.911968	1608	0	-3.9332
Ly6g6d	20	0.040908	0.19499	0.906435	604	9	-3.5702	0.87967	0.84444	0.97237	2479	0	-3.5702
Ccr8	20	0.040909	0.19505	0.906435	605	12	-4.1465	0.016984	0.021938	0.863331	48	0	-4.1465
Pcdha6	15	0.040912	0.18241	0.901216	606	11	-4.1346	0.54637	0.48	0.911968	1536	0	-4.1346
S1pr3	20	0.040948	0.19512	0.906435	607	13	-4.1765	0.8505	0.809	0.963878	2391	0	-4.1765
Mansc4	20	0.040982	0.19538	0.906435	608	14	-4.2351	0.10133	0.10288	0.890629	283	0	-4.2351
Sorcs2	17	0.041195	0.19194	0.906435	609	12	-4.0011	0.51575	0.46241	0.907664	1431	0	-4.0011
Cnr1	18	0.041199	0.19105	0.906435	610	11	-4.1427	0.94417	0.92483	0.988044	2668	0	-4.1427
Pcdhga2	18	0.041199	0.19105	0.906435	611	12	-4.1349	0.77977	0.73095	0.945838	2187	0	-4.1349
Gjc2	20	0.041334	0.19687	0.906435	612	9	-3.8174	0.50962	0.44352	0.892668	1423	0	-3.8174
Tmem140	20	0.041352	0.19695	0.906435	613	13	-4.22	0.72793	0.67059	0.936914	2027	0	-4.22
P2ry6	20	0.041458	0.1974	0.906958	614	14	-4.163	0.65145	0.5823	0.915432	1799	0	-4.163
H2-Q5	18	0.041563	0.19249	0.906435	615	9	-3.875	0.42505	0.37795	0.890629	1206	0	-3.875
Lct	19	0.041593	0.19578	0.906435	616	10	-3.8677	0.98056	0.97063	0.993293	2793	0	-3.8677
Rtn4r	20	0.041707	0.19827	0.908122	617	11	-3.9674	0.6117	0.54094	0.911968	1698	0	-3.9674
Enpp4	19	0.041999	0.19664	0.906435	618	11	-4.3423	0.39604	0.35391	0.890629	1124	0	-4.3423
Msln	18	0.042079	0.19426	0.906435	619	8	-3.6807	0.79175	0.74968	0.953615	2225	0	-3.6807
Siglec1	20	0.042234	0.20017	0.912508	620	12	-4.2276	0.17241	0.17769	0.890629	492	0	-4.2276
Unc5c	20	0.042335	0.20059	0.912508	621	13	-4.1911	0.69343	0.62508	0.920871	1921	0	-4.1911
Pcdha11	17	0.042345	0.1977	0.906958	622	12	-3.9849	0.0294	0.034208	0.863331	86	0	-3.9849
Slc18a1	20	0.04249	0.20091	0.912508	623	13	-4.2751	0.13104	0.13829	0.890629	371	0	-4.2751
Adipor2	20	0.042748	0.20152	0.912508	624	10	-3.7073	0.54501	0.49311	0.911968	1534	0	-3.7073
Dsg3	20	0.042764	0.20154	0.912508	625	9	-3.272	0.11	0.10842	0.890629	308	0	-3.272
Cdh22	20	0.042764	0.20154	0.912508	626	13	-4.1598	0.69343	0.62508	0.920871	1940	0	-4.1598
Cldn20	18	0.042905	0.19689	0.906435	627	10	-4.0216	0.66537	0.597	0.920871	1842	0	-4.0216
Tm9sf1	16	0.042925	0.19407	0.906435	628	9	-3.8815	0.93916	0.91893	0.986997	2660	0	-3.8815
Tspan9	16	0.042925	0.19407	0.906435	629	9	-4.1513	0.54412	0.48037	0.911968	1511	0	-4.1513
Bdkrb1	20	0.04323	0.20362	0.912508	630	14	-4.1291	0.32463	0.31199	0.890629	913	0	-4.1291
Naaladl1	20	0.043309	0.20397	0.912508	631	12	-3.9852	0.77013	0.71011	0.940883	2154	0	-3.9852
Nup210	20	0.043462	0.20459	0.912508	632	9	-3.7439	0.74465	0.68627	0.936914	2076	0	-3.7439
Sema4a	20	0.043471	0.20466	0.912508	633	12	-4.1798	0.4816	0.42006	0.890629	1342	0	-4.1798
Dpep1	20	0.043539	0.20489	0.912508	634	13	-4.1019	0.83035	0.79106	0.963878	2339	0	-4.1019
Cxcr5	19	0.04358	0.20276	0.912508	635	9	-3.845	0.67476	0.6087	0.920871	1873	0	-3.845
Dcbld2	20	0.043627	0.20513	0.912508	636	12	-4.2588	0.7201	0.66193	0.936914	2012	0	-4.2588
Olfr1414	20	0.043652	0.20535	0.912508	637	10	-3.8548	0.31425	0.30629	0.890629	885	0	-3.8548
Slc6a20b	20	0.043781	0.20581	0.912508	638	8	-3.6557	0.93802	0.91664	0.985609	2658	0	-3.6557
Olfr125	20	0.044192	0.20709	0.912508	639	12	-4.1836	0.97106	0.95867	0.99197	2758	0	-4.1836
Olfr221	20	0.044207	0.20724	0.912508	640	10	-3.9277	0.14232	0.15759	0.890629	399	0	-3.9277
Slc44a4	20	0.044408	0.20775	0.912508	641	14	-4.1469	0.32463	0.31199	0.890629	926	0	-4.1469
Tmem178	20	0.044424	0.20797	0.912508	642	12	-4.0253	0.58996	0.53319	0.911968	1648	0	-4.0253
Gm15448	20	0.044434	0.20805	0.912508	643	11	-4.0812	0.67377	0.60527	0.920871	1867	0	-4.0812
Tspan7	20	0.044487	0.20805	0.912508	644	10	-3.8744	0.94587	0.92616	0.988044	2678	0	-3.8744
Rxfp1	20	0.044513	0.20805	0.912508	645	12	-4.0055	0.7037	0.63521	0.922944	1963	0	-4.0055
Trpv5	20	0.044577	0.20817	0.912508	646	9	-3.6559	0.97229	0.96053	0.992838	2762	0	-3.6559
Fndc5	19	0.044737	0.20711	0.912508	647	9	-3.7925	0.11611	0.11574	0.890629	324	0	-3.7925
Olfr1506	4	0.044808	0.12576	0.853766	648	4	-4.1472	0.95519	0.95177	0.99197	2704	0	-4.1472
Dsc2	19	0.044878	0.20761	0.912508	649	12	-4.3307	0.73265	0.67739	0.936914	2039	0	-4.3307
Pdcd1	19	0.044878	0.20761	0.912508	650	13	-4.0881	0.7017	0.64566	0.932583	1949	0	-4.0881
Cachd1	20	0.045302	0.21025	0.916015	651	10	-3.8547	0.60535	0.53804	0.911968	1683	0	-3.8547
Sstr5	20	0.045343	0.21025	0.916015	652	12	-3.9724	0.3043	0.29893	0.890629	841	0	-3.9724
Cldn9	20	0.045343	0.21025	0.916015	653	9	-3.7549	0.57391	0.51819	0.911968	1600	0	-3.7549
Slc6a17	20	0.04563	0.21155	0.916794	654	11	-4.2742	0.24922	0.25461	0.890629	700	0	-4.2742
Slc24a2	20	0.045681	0.21219	0.917314	655	10	-4.0123	0.68803	0.6218	0.920871	1912	0	-4.0123
Alpl	18	0.045682	0.21096	0.916794	656	11	-4.2111	0.76289	0.70885	0.940883	2131	0	-4.2111
Sema4c	18	0.045808	0.21153	0.916794	657	6	-3.4573	0.17824	0.18491	0.890629	498	0	-3.4573
Tas2r137	18	0.045943	0.21172	0.916794	658	11	-4.0131	0.33448	0.30623	0.890629	944	0	-4.0131
Celsr3	20	0.046028	0.21378	0.917314	659	14	-4.1396	0.93802	0.91664	0.985609	2655	0	-4.1396
Adam33	20	0.046124	0.21402	0.917314	660	12	-4.0292	0.32463	0.31199	0.890629	912	0	-4.0292
Lrrc15	20	0.046167	0.21433	0.917314	661	9	-3.7061	0.44924	0.40434	0.890629	1273	0	-3.7061
Gpr63	17	0.046178	0.20923	0.915735	662	7	-3.4493	0.20777	0.21313	0.890629	584	0	-3.4493
Clec5a	20	0.046203	0.2144	0.917314	663	7	-3.6071	0.11	0.10842	0.890629	306	0	-3.6071
H2-T10	18	0.046324	0.21321	0.917314	664	7	-3.5488	0.52505	0.47548	0.911968	1462	0	-3.5488
Sctr	20	0.046398	0.21459	0.917314	665	13	-4.1544	0.13104	0.13829	0.890629	364	0	-4.1544
Mrc2	20	0.046425	0.21469	0.917314	666	11	-3.9033	0.27927	0.28403	0.890629	778	0	-3.9033
Cd37	20	0.046544	0.21491	0.917314	667	14	-4.1965	0.7037	0.63521	0.922944	1960	0	-4.1965
Gpr161	20	0.046629	0.21574	0.917314	668	14	-4.0921	0.87174	0.83572	0.97237	2455	0	-4.0921
Rprml	20	0.046629	0.21574	0.917314	669	14	-4.0424	0.56276	0.51197	0.911968	1559	0	-4.0424
Cr2	20	0.04668	0.21622	0.917314	670	13	-4.2607	0.93123	0.90704	0.984287	2632	0	-4.2607
Amigo3	20	0.046761	0.21646	0.917314	671	11	-4.2657	0.96389	0.94971	0.99197	2734	0	-4.2657
Clca4b	20	0.04696	0.21667	0.917314	672	13	-4.2622	0.64192	0.57527	0.915432	1772	0	-4.2622
D130043K22Rik	20	0.046962	0.21678	0.917314	673	10	-3.9771	0.43906	0.39569	0.890629	1233	0	-3.9771
Ano7	20	0.047279	0.21781	0.919512	674	10	-3.7647	0.56276	0.51197	0.911968	1572	0	-3.7647
Scap	18	0.047524	0.21697	0.917314	675	10	-3.9496	0.89012	0.85534	0.973934	2511	0	-3.9496
Olfr1211	20	0.047682	0.21897	0.921689	676	10	-3.8681	0.65145	0.5823	0.915432	1798	0	-3.8681
Tmem211	20	0.047812	0.22177	0.928468	677	13	-4.1036	0.73924	0.67894	0.936914	2070	0	-4.1036
Ntsr1	18	0.047944	0.21864	0.921632	678	11	-4.0487	0.53597	0.48141	0.911968	1493	0	-4.0487
Gpr3	19	0.047953	0.2208	0.927992	679	7	-3.5645	0.39604	0.35391	0.890629	1123	0	-3.5645
Sstr4	19	0.04801	0.22128	0.928468	680	12	-4.1126	0.33191	0.3134	0.890629	940	0	-4.1126
Faim2	20	0.048208	0.22424	0.936676	681	14	-4.1302	0.82507	0.78487	0.963878	2308	0	-4.1302
Celsr1	20	0.048362	0.22477	0.936676	682	13	-4.0446	0.31425	0.30629	0.890629	886	0	-4.0446
Epha1	20	0.048376	0.22483	0.936676	683	11	-3.9877	0.22231	0.22161	0.890629	623	0	-3.9877
Crim1	20	0.048728	0.22571	0.937615	684	13	-4.0409	0.057389	0.050749	0.863331	162	0	-4.0409
Cd4	20	0.048728	0.22571	0.937615	685	13	-4.1906	0.69343	0.62508	0.920871	1942	0	-4.1906
F2rl2	20	0.049055	0.22889	0.941422	686	13	-4.1925	0.83851	0.80033	0.963878	2354	0	-4.1925
Neo1	20	0.049331	0.23025	0.941422	687	14	-3.9979	0.72793	0.67059	0.936914	2033	0	-3.9979
Tenm4	20	0.049331	0.23025	0.941422	688	14	-4.0983	0.8919	0.85866	0.974532	2513	0	-4.0983
Olfr1461	20	0.049331	0.23025	0.941422	689	14	-4.1273	0.6254	0.55878	0.915432	1740	0	-4.1273
Tas2r119	20	0.049531	0.2309	0.941422	690	11	-3.9576	0.75691	0.69768	0.936914	2116	0	-3.9576
P2ry2	20	0.049588	0.23107	0.941422	691	13	-4.1591	0.35488	0.33002	0.890629	1017	0	-4.1591
Kiss1r	20	0.04971	0.23161	0.941422	692	11	-3.9676	0.89555	0.86289	0.974532	2527	0	-3.9676
Cd63	20	0.049772	0.23174	0.941422	693	11	-3.9331	0.39156	0.35626	0.890629	1115	0	-3.9331
P2ry4	20	0.049854	0.23229	0.941422	694	12	-3.8994	0.96108	0.9463	0.99197	2724	0	-3.8994
Csf1	20	0.049918	0.23283	0.941422	695	12	-3.9898	0.22231	0.22161	0.890629	625	0	-3.9898
Olfr1206	20	0.050123	0.23296	0.941422	696	12	-4.1787	0.97106	0.95867	0.99197	2761	0	-4.1787
Slc22a3	20	0.050133	0.23323	0.941422	697	11	-3.9131	0.58306	0.52725	0.911968	1620	0	-3.9131
Eva1c	20	0.050321	0.23382	0.941422	698	10	-3.8638	0.28703	0.28715	0.890629	806	0	-3.8638
Ptprz1	20	0.050429	0.23487	0.941422	699	11	-4.104	0.23967	0.24389	0.890629	675	0	-4.104
Car14	20	0.05045	0.23488	0.941422	700	11	-4.0093	0.15587	0.17117	0.890629	434	0	-4.0093
Avpr1a	20	0.050587	0.23516	0.941422	701	13	-4.3012	0.11	0.10842	0.890629	310	0	-4.3012
Gm11127	18	0.050805	0.2294	0.941422	702	6	-3.4831	0.39011	0.34471	0.890629	1107	0	-3.4831
Mmp16	20	0.050807	0.23566	0.941422	703	6	-3.3431	0.78193	0.73106	0.945838	2199	0	-3.3431
Olfr403	12	0.050845	0.20345	0.912508	704	9	-4.0569	0.95759	0.93949	0.99197	2709	0	-4.0569
Gabra5	20	0.05109	0.23604	0.941422	705	11	-3.9592	0.37262	0.34401	0.890629	1064	0	-3.9592
Grin2a	20	0.051232	0.23673	0.941422	706	14	-4.0981	0.7037	0.63521	0.922944	1974	0	-4.0981
Fkrp	19	0.051299	0.23074	0.941422	707	6	-3.2333	0.68512	0.61893	0.920871	1907	0	-3.2333
Olfr66	19	0.0516	0.23163	0.941422	708	9	-3.8045	0.24736	0.25363	0.890629	692	0	-3.8045
Cd14	16	0.051619	0.22188	0.928468	709	7	-3.6119	0.6306	0.56846	0.915432	1745	0	-3.6119
Flt4	20	0.051839	0.23848	0.941422	710	11	-3.9335	0.89555	0.86289	0.974532	2522	0	-3.9335
Cd27	18	0.052086	0.23316	0.941422	711	10	-3.8912	0.77977	0.73095	0.945838	2184	0	-3.8912
Pcdhgc3	18	0.052347	0.23378	0.941422	712	10	-4.1057	0.97695	0.96521	0.993293	2779	0	-4.1057
Shisa4	20	0.052347	0.24011	0.941422	713	9	-3.6972	0.016984	0.021938	0.863331	45	0	-3.6972
Gpc4	18	0.05237	0.23378	0.941422	714	8	-3.6072	0.34639	0.32124	0.890629	1000	0	-3.6072
Ifnlr1	20	0.052418	0.24011	0.941422	715	10	-3.8237	0.87967	0.84444	0.97237	2478	0	-3.8237
Olfr648	20	0.052511	0.2404	0.941422	716	11	-3.9383	0.38226	0.35217	0.890629	1079	0	-3.9383
Gpr119	20	0.052513	0.2405	0.941422	717	9	-3.8099	0.37262	0.34401	0.890629	1056	0	-3.8099
Fzd9	20	0.052515	0.24087	0.941422	718	14	-4.154	0.021228	0.023888	0.863331	64	0	-4.154
Olfr224	20	0.052515	0.24087	0.941422	719	14	-4.02	0.80346	0.75275	0.953615	2248	0	-4.02
Olfr982	20	0.052515	0.24087	0.941422	720	14	-3.8995	0.95769	0.94183	0.99197	2711	0	-3.8995
Olfr1209	20	0.052594	0.24153	0.941422	721	12	-4.1266	0.32463	0.31199	0.890629	904	0	-4.1266
1810055G02Rik	20	0.052655	0.24167	0.941422	722	10	-3.8519	0.90579	0.87498	0.97732	2551	0	-3.8519
Olfr1268-ps1	20	0.052655	0.24167	0.941422	723	13	-4.3008	0.46725	0.4128	0.890629	1302	0	-4.3008
Mchr1	20	0.052735	0.24204	0.941422	724	9	-3.5368	0.13627	0.1507	0.890629	381	0	-3.5368
Lrp4	20	0.05289	0.24253	0.941422	725	9	-3.6946	0.6254	0.55878	0.915432	1742	0	-3.6946
Olfr1457	20	0.052979	0.24324	0.941422	726	7	-3.5652	0.77013	0.71011	0.940883	2157	0	-3.5652
Tmeff1	19	0.053004	0.23735	0.941422	727	10	-3.9288	0.52673	0.47691	0.911968	1463	0	-3.9288
Gpr6	20	0.05303	0.24324	0.941422	728	12	-4.2492	0.81943	0.77728	0.963766	2299	0	-4.2492
Tmprss5	19	0.053194	0.23762	0.941422	729	11	-4.1035	0.22074	0.22237	0.890629	612	0	-4.1035
Olfr168	20	0.053224	0.24345	0.941422	730	12	-4.2421	0.7201	0.66193	0.936914	2010	0	-4.2421
Slc26a5	20	0.05349	0.2438	0.941422	731	11	-4.1343	0.83851	0.80033	0.963878	2356	0	-4.1343
Gpr39	20	0.05349	0.2438	0.941422	732	9	-3.1676	0.046803	0.046943	0.863331	130	0	-3.1676
Enpp6	20	0.05361	0.24384	0.941422	733	10	-4.0035	0.9528	0.93638	0.99197	2692	0	-4.0035
Lrrtm3	20	0.053625	0.24408	0.941422	734	10	-3.8061	0.011737	0.0082918	0.697001	34	0	-3.8061
Erbb3	19	0.053722	0.23979	0.941422	735	11	-4.1193	0.7391	0.68127	0.936914	2058	0	-4.1193
Qrfpr	20	0.05376	0.24549	0.944945	736	11	-4.2607	0.89555	0.86289	0.974532	2529	0	-4.2607
Slc36a3	20	0.053764	0.24566	0.944945	737	9	-3.7725	0.97637	0.96695	0.993293	2777	0	-3.7725
H2-T3	19	0.054477	0.24128	0.941422	738	11	-4.2652	0.27486	0.2764	0.890629	771	0	-4.2652
Pecam1	20	0.05458	0.25051	0.945837	739	11	-4.2715	0.40133	0.36279	0.890629	1135	0	-4.2715
Tspan5	20	0.054635	0.25081	0.945837	740	14	-4.1896	0.95949	0.9443	0.99197	2718	0	-4.1896
