id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Scn4b	20	5.3516e-06	6.0625e-05	0.111386	1	17	-4.7105	0.94191	0.92066	0.982358	2678	0	-4.7105
Ntm	18	1.1023e-05	7.7947e-05	0.111386	2	9	-3.9192	0.089355	0.077129	0.803873	251	0	-3.9192
Olfr978	18	1.6182e-05	0.00013338	0.127063	3	11	-4.5447	0.16787	0.16205	0.859701	472	0	-4.5447
Gdpd5	20	1.6546e-05	0.0001888	0.134901	4	14	-4.5628	0.88925	0.85077	0.965529	2520	0	-4.5628
Klrb1	19	2.8235e-05	0.00031698	0.181188	5	11	-3.9569	0.41685	0.36097	0.859701	1185	0	-3.9569
Adrb1	20	4.8583e-05	0.00048674	0.229844	6	16	-4.4427	0.82491	0.77542	0.950724	2323	0	-4.4427
H2-Ob	20	5.5976e-05	0.00056295	0.229844	7	15	-4.7134	0.58349	0.51911	0.893438	1632	0	-4.7134
Tnfrsf13b	18	0.00013637	0.0012194	0.435644	8	15	-4.6158	0.93999	0.91919	0.982358	2674	0	-4.6158
Pth2r	19	0.00015791	0.0014948	0.474697	9	13	-4.2249	0.29984	0.28257	0.859701	839	0	-4.2249
Pcdhb12	20	0.00017305	0.0017096	0.488614	10	17	-4.3206	0.99873	0.99796	0.999613	2851	0	-4.3206
Itga9	20	0.00025126	0.002503	0.609571	11	13	-4.115	0.84582	0.79654	0.952925	2391	0	-4.115
Rgma	20	0.00031663	0.0030261	0.609571	12	15	-4.4898	0.59842	0.52812	0.893438	1678	0	-4.4898
Asic4	20	0.00033106	0.0031213	0.609571	13	13	-4.2459	0.69267	0.61215	0.899961	1941	0	-4.2459
Cdh3	19	0.00033644	0.00313	0.609571	14	16	-4.5989	0.9777	0.96723	0.991919	2785	0	-4.5989
Svopl	20	0.00034271	0.0031993	0.609571	15	16	-4.3475	0.93571	0.91191	0.979893	2656	0	-4.3475
Cdhr3	20	0.00037596	0.0034712	0.612988	16	16	-4.5735	0.95765	0.94125	0.98828	2722	0	-4.5735
Lrfn1	20	0.00039402	0.0036462	0.612988	17	15	-4.5538	0.97687	0.96713	0.991919	2783	0	-4.5538
Plxnb1	20	0.00049859	0.0044118	0.643894	18	13	-3.9426	0.97847	0.96904	0.991919	2791	0	-3.9426
Trpv4	20	0.0005591	0.0049245	0.643894	19	17	-4.2702	0.69267	0.61215	0.899961	1925	0	-4.2702
Susd3	20	0.00062848	0.0055706	0.643894	20	13	-4.5499	0.99315	0.98845	0.995419	2838	0	-4.5499
Lamp1	20	0.00063236	0.0056382	0.643894	21	15	-4.5574	0.82491	0.77542	0.950724	2326	0	-4.5574
Pcdha1	16	0.00065867	0.0050873	0.643894	22	10	-4.0216	0.338	0.29371	0.859701	975	0	-4.0216
Epha3	20	0.00067138	0.005898	0.643894	23	11	-4.0536	0.44002	0.383	0.859701	1252	0	-4.0536
Caly	19	0.00067283	0.0057629	0.643894	24	14	-4.4812	0.45084	0.3856	0.860965	1294	0	-4.4812
Gprc5b	20	0.00070325	0.0062479	0.643894	25	13	-4.3975	0.14275	0.14149	0.859701	399	0	-4.3975
Olfr323	18	0.0007478	0.0061821	0.643894	26	9	-3.9703	0.028485	0.025208	0.691901	81	0	-3.9703
Ror1	20	0.0008193	0.0070828	0.643894	27	9	-3.8393	0.068796	0.052273	0.754525	198	0	-3.8393
Tnfrsf11a	20	0.00083445	0.0071798	0.643894	28	12	-4.2627	0.14591	0.14675	0.859701	402	0	-4.2627
Ephb3	20	0.0008347	0.0071902	0.643894	29	14	-4.5835	0.92118	0.89243	0.975355	2617	0	-4.5835
Calcr	20	0.00083914	0.0072387	0.643894	30	14	-4.5639	0.69267	0.61215	0.899961	1938	0	-4.5639
Agtr1a	20	0.00087299	0.0074898	0.643894	31	15	-4.6154	0.48999	0.4163	0.864664	1366	0	-4.6154
Slc1a4	19	0.00094594	0.007883	0.643894	32	9	-3.7172	0.67399	0.5958	0.899961	1884	0	-3.7172
Erbb4	20	0.00096586	0.0083195	0.643894	33	9	-3.5871	0.41746	0.35853	0.859701	1186	0	-3.5871
Fam174a	20	0.00097753	0.0083888	0.643894	34	16	-4.4978	0.52942	0.46351	0.886569	1492	0	-4.4978
Edar	20	0.00099494	0.0085031	0.643894	35	17	-4.3071	0.73281	0.66504	0.921069	2049	0	-4.3071
Olfr202	20	0.0010315	0.008756	0.643894	36	12	-4.0623	0.75045	0.68359	0.921069	2110	0	-4.0623
Rrh	20	0.0010763	0.0090228	0.643894	37	15	-4.6305	0.76338	0.69193	0.921069	2151	0	-4.6305
Oxgr1	20	0.0010884	0.0090713	0.643894	38	8	-3.3863	0.42389	0.365	0.859701	1190	0	-3.3863
Cacna1i	20	0.0011222	0.0094177	0.643894	39	15	-4.4897	0.98521	0.97676	0.993161	2811	0	-4.4897
Plxnb2	20	0.0011517	0.0096983	0.643894	40	11	-4.1152	0.48999	0.4163	0.864664	1375	0	-4.1152
Tmem8b	20	0.001163	0.0097988	0.643894	41	7	-3.6421	0.91094	0.87867	0.971091	2588	0	-3.6421
Cdh24	19	0.0011704	0.0096394	0.643894	42	13	-4.5971	0.84003	0.79057	0.952925	2370	0	-4.5971
5830411N06Rik	20	0.0012376	0.010597	0.643894	43	14	-4.319	0.55412	0.49492	0.893438	1557	0	-4.319
Sv2a	20	0.0012376	0.010597	0.643894	44	13	-4.2879	0.45989	0.39802	0.864664	1301	0	-4.2879
Tspan17	20	0.0012799	0.010937	0.643894	45	11	-4.2042	0.88588	0.84568	0.964081	2500	0	-4.2042
Notch1	20	0.0012881	0.011004	0.643894	46	12	-4.411	0.79311	0.72986	0.932053	2242	0	-4.411
Cckbr	20	0.0013423	0.011368	0.643894	47	9	-3.8109	0.46789	0.40051	0.864664	1321	0	-3.8109
Opn5	20	0.0013881	0.011583	0.643894	48	13	-4.3103	0.90804	0.87616	0.971091	2578	0	-4.3103
Tspan18	20	0.0014081	0.011652	0.643894	49	8	-3.6367	0.68002	0.60323	0.899961	1904	0	-3.6367
Il27ra	20	0.0014168	0.011767	0.643894	50	11	-4.1383	0.97536	0.9657	0.991919	2777	0	-4.1383
Prnp	20	0.0014172	0.011767	0.643894	51	11	-4.0226	0.21084	0.20193	0.859701	591	0	-4.0226
Tmem132e	19	0.0014754	0.011805	0.643894	52	8	-3.7175	0.3108	0.28814	0.859701	869	0	-3.7175
Astn1	20	0.0014951	0.012283	0.643894	53	16	-4.4964	0.18468	0.17743	0.859701	515	0	-4.4964
Lrfn4	20	0.0015174	0.012452	0.643894	54	9	-3.6434	0.25691	0.25121	0.859701	738	0	-3.6434
Slc31a1	18	0.0015436	0.012054	0.643894	55	10	-4.6247	0.20901	0.19965	0.859701	585	0	-4.6247
H2-Q2	20	0.0015683	0.012737	0.643894	56	15	-4.5096	0.061936	0.04659	0.727615	183	0	-4.5096
P2rx6	20	0.0016148	0.013012	0.643894	57	14	-4.5614	0.96657	0.95208	0.98923	2747	0	-4.5614
Acvr2b	18	0.0017714	0.013506	0.643894	58	14	-4.2351	0.97428	0.96237	0.991868	2774	0	-4.2351
Cntnap1	20	0.0017835	0.014075	0.643894	59	14	-4.4998	0.98972	0.98291	0.994396	2824	0	-4.4998
Olfr1217	20	0.0017904	0.014117	0.643894	60	13	-4.3708	0.2851	0.27517	0.859701	806	0	-4.3708
Upk1b	20	0.0018209	0.014301	0.643894	61	12	-4.0478	0.75656	0.68714	0.921069	2124	0	-4.0478
Fgfr1	20	0.001827	0.014344	0.643894	62	14	-4.4018	0.99894	0.99823	0.999613	2852	0	-4.4018
Cdcp1	20	0.0019167	0.015021	0.643894	63	14	-4.295	0.80328	0.74299	0.93627	2259	0	-4.295
Sppl2c	20	0.0019364	0.015203	0.643894	64	13	-4.5002	0.85474	0.80574	0.953537	2413	0	-4.5002
Mmp17	20	0.0020273	0.015653	0.643894	65	9	-3.5843	0.48231	0.41025	0.864664	1348	0	-3.5843
Layn	20	0.0020426	0.015775	0.643894	66	13	-4.1986	0.86754	0.82401	0.961085	2451	0	-4.1986
D430041D05Rik	20	0.0021337	0.016343	0.643894	67	14	-4.3233	0.94191	0.92066	0.982358	2677	0	-4.3233
Grid2	20	0.0021424	0.016412	0.643894	68	7	-3.587	0.080532	0.069392	0.803873	233	0	-3.587
Hbegf	18	0.0021425	0.015984	0.643894	69	13	-4.4487	0.90512	0.87334	0.971091	2559	0	-4.4487
Slc38a1	20	0.0021487	0.01645	0.643894	70	10	-3.8876	0.67388	0.59325	0.899961	1875	0	-3.8876
P2ry12	20	0.0021589	0.01652	0.643894	71	12	-4.2134	0.50996	0.43412	0.86643	1441	0	-4.2134
Acvr1c	20	0.0021674	0.016577	0.643894	72	15	-4.4018	0.73868	0.66927	0.921069	2072	0	-4.4018
Cnnm4	20	0.0021802	0.016658	0.643894	73	10	-3.8839	0.32417	0.30044	0.859701	916	0	-3.8839
Olfr297	20	0.0022027	0.016817	0.643894	74	15	-4.22	0.9793	0.97013	0.991919	2793	0	-4.22
H2-K1	19	0.0022573	0.017448	0.656136	75	14	-4.2848	0.443	0.3833	0.859701	1266	0	-4.2848
Gja4	17	0.0024202	0.016897	0.643894	76	14	-4.323	0.90577	0.87833	0.971091	2566	0	-4.323
Podxl	20	0.0024649	0.018536	0.68799	77	9	-3.7501	0.15388	0.15369	0.859701	439	0	-3.7501
Olfr1511	20	0.0025671	0.019166	0.700934	78	16	-4.3333	0.03867	0.031271	0.691901	113	0	-4.3333
Ffar4	20	0.0026216	0.019542	0.700934	79	14	-4.4805	0.71961	0.6518	0.921069	2017	0	-4.4805
Abcc10	20	0.0027346	0.020164	0.700934	80	13	-4.4348	0.65127	0.57155	0.893599	1820	0	-4.4348
Slc5a5	20	0.0028095	0.020729	0.700934	81	14	-4.5015	0.77453	0.70948	0.929989	2175	0	-4.5015
Il23r	19	0.0028419	0.021359	0.700934	82	15	-4.3423	0.45084	0.3856	0.860965	1293	0	-4.3423
Grin3b	20	0.0028601	0.021141	0.700934	83	12	-4.2118	0.35532	0.31877	0.859701	1020	0	-4.2118
Nlgn3	20	0.0029101	0.021418	0.700934	84	10	-3.891	0.071433	0.054177	0.774183	205	0	-3.891
Astn2	20	0.0029383	0.021647	0.700934	85	9	-3.7515	0.52942	0.46351	0.886569	1485	0	-3.7515
Tmem235	19	0.00297	0.022147	0.700934	86	13	-4.2848	0.51929	0.45977	0.886569	1449	0	-4.2848
Fzd1	20	0.0030237	0.022353	0.700934	87	12	-4.4479	0.53747	0.47557	0.893018	1517	0	-4.4479
Ddr1	20	0.0031101	0.022828	0.700934	88	15	-4.1592	0.83016	0.78187	0.9521	2346	0	-4.1592
Abca4	20	0.0031538	0.023064	0.700934	89	10	-3.8006	0.10717	0.089726	0.803873	308	0	-3.8006
Kcnv2	20	0.0032869	0.024032	0.700934	90	10	-3.7778	0.98521	0.97676	0.993161	2810	0	-3.7778
Shisa7	20	0.0033077	0.024079	0.700934	91	15	-4.4123	0.65984	0.57781	0.893599	1841	0	-4.4123
Crb2	20	0.0033152	0.024134	0.700934	92	10	-3.9155	0.72701	0.66071	0.921069	2036	0	-3.9155
Ret	20	0.0034627	0.024972	0.700934	93	16	-4.2195	0.66722	0.58309	0.89596	1859	0	-4.2195
Olfr1465	20	0.0034852	0.025059	0.700934	94	7	-3.716	0.19408	0.19224	0.859701	540	0	-3.716
Il17rb	20	0.0035119	0.025263	0.700934	95	13	-4.4367	0.36478	0.32315	0.859701	1036	0	-4.4367
Slc45a4	20	0.0035257	0.025419	0.700934	96	15	-4.3398	0.69267	0.61215	0.899961	1934	0	-4.3398
Disp1	20	0.0035264	0.025419	0.700934	97	11	-3.9576	0.95087	0.933	0.986498	2700	0	-3.9576
Slc38a8	20	0.0035338	0.025437	0.700934	98	13	-4.4647	0.39239	0.34533	0.859701	1124	0	-4.4647
Pigr	20	0.0035362	0.025487	0.700934	99	16	-4.2436	0.2019	0.19707	0.859701	575	0	-4.2436
Tnfrsf8	20	0.0036192	0.025825	0.700934	100	12	-4.3317	0.40286	0.35196	0.859701	1152	0	-4.3317
Lrtm2	20	0.0036404	0.026005	0.700934	101	10	-3.8715	0.17698	0.16563	0.859701	508	0	-3.8715
Clstn1	20	0.0036715	0.026303	0.700934	102	11	-4.0388	0.34594	0.31441	0.859701	1004	0	-4.0388
Cmklr1	20	0.0037245	0.026576	0.700934	103	10	-3.7353	0.27708	0.27201	0.859701	778	0	-3.7353
Il2rb	20	0.0037592	0.026833	0.700934	104	14	-4.2234	0.87129	0.82978	0.963251	2455	0	-4.2234
Dpep3	20	0.003803	0.027141	0.700934	105	13	-4.2701	0.85474	0.80574	0.953537	2414	0	-4.2701
Adcy2	20	0.0038084	0.027176	0.700934	106	10	-3.9133	0.69267	0.61215	0.899961	1943	0	-3.9133
Chrna10	20	0.0038165	0.027179	0.700934	107	12	-4.077	0.97087	0.95811	0.990031	2761	0	-4.077
Lmbrd2	20	0.003905	0.027964	0.700934	108	14	-4.351	0.59842	0.52812	0.893438	1666	0	-4.351
Tmem255b	20	0.0039651	0.028215	0.700934	109	14	-4.4415	0.75045	0.68359	0.921069	2107	0	-4.4415
Gsg1	20	0.0039695	0.028258	0.700934	110	10	-3.8419	0.36478	0.32315	0.859701	1040	0	-3.8419
Fap	20	0.0039747	0.028329	0.700934	111	12	-4.0137	0.48231	0.41025	0.864664	1337	0	-4.0137
Cdh4	20	0.0040216	0.028684	0.700934	112	14	-4.3842	0.54571	0.48425	0.893438	1533	0	-4.3842
Serinc2	19	0.0040584	0.028721	0.700934	113	10	-3.9158	0.017074	0.011417	0.592062	44	0	-3.9158
Gprc5c	20	0.0040928	0.029095	0.700934	114	14	-4.1488	0.86332	0.8176	0.958403	2440	0	-4.1488
Megf9	20	0.0040979	0.029195	0.700934	115	16	-4.1516	0.52942	0.46351	0.886569	1481	0	-4.1516
Plxdc1	20	0.0041477	0.029434	0.700934	116	8	-3.5678	0.92923	0.9024	0.977657	2637	0	-3.5678
Mep1b	20	0.00421	0.029722	0.700934	117	14	-4.2929	0.81946	0.768	0.949373	2313	0	-4.2929
Pcdhgb1	18	0.004212	0.029284	0.700934	118	12	-4.1902	0.19193	0.18487	0.859701	537	0	-4.1902
Slc6a1	19	0.0042622	0.030159	0.700934	119	11	-3.9813	0.57169	0.5084	0.893438	1595	0	-3.9813
Olfr287	18	0.0042926	0.029703	0.700934	120	8	-3.6069	0.75241	0.68954	0.921069	2117	0	-3.6069
Il17re	20	0.0042945	0.030124	0.700934	121	13	-4.1698	0.98575	0.97718	0.993161	2812	0	-4.1698
Gpc5	20	0.0043281	0.030347	0.700934	122	13	-4.5073	0.94408	0.92315	0.982358	2682	0	-4.5073
Gjb3	20	0.0043479	0.030411	0.700934	123	12	-4.2034	0.04839	0.035147	0.691901	140	0	-4.2034
Gabra4	19	0.0044602	0.031316	0.715365	124	8	-3.5406	0.67399	0.5958	0.899961	1885	0	-3.5406
Slc6a18	20	0.0045093	0.031721	0.715365	125	12	-4.0985	0.66722	0.58309	0.89596	1858	0	-4.0985
Ly6g6c	20	0.0045855	0.03204	0.715365	126	15	-4.233	0.74465	0.67669	0.921069	2083	0	-4.233
Slc41a1	20	0.0045946	0.032073	0.715365	127	14	-4.3203	0.76947	0.69995	0.925282	2167	0	-4.3203
Pcdhac1	16	0.0045979	0.029396	0.700934	128	10	-4.1491	0.79126	0.7364	0.93627	2234	0	-4.1491
Ecscr	20	0.0047665	0.033157	0.715365	129	12	-4.3557	0.98972	0.98291	0.994396	2825	0	-4.3557
Plvap	20	0.0048064	0.033271	0.715365	130	13	-4.3094	0.62625	0.55119	0.893599	1743	0	-4.3094
Sv2c	20	0.0048099	0.03329	0.715365	131	7	-3.4296	0.11948	0.10222	0.827588	335	0	-3.4296
Pkd1	20	0.0048395	0.033649	0.717674	132	13	-4.3477	0.25691	0.25121	0.859701	731	0	-4.3477
Hrh1	20	0.0048482	0.033931	0.718335	133	13	-4.2638	0.44002	0.383	0.859701	1259	0	-4.2638
Gldn	18	0.004857	0.033127	0.715365	134	10	-4.2658	0.24422	0.2413	0.859701	687	0	-4.2658
Tmem204	20	0.0049313	0.034387	0.722627	135	13	-4.4229	0.99625	0.99347	0.996907	2846	0	-4.4229
Lypd2	19	0.0050889	0.035036	0.730903	136	10	-4.1677	0.38727	0.3379	0.859701	1109	0	-4.1677
9330182L06Rik	19	0.0052861	0.036141	0.748493	137	8	-3.535	0.73252	0.6671	0.921069	2043	0	-3.535
Dpp10	20	0.0053378	0.037479	0.763666	138	15	-4.4452	0.10717	0.089726	0.803873	303	0	-4.4452
Myadm	20	0.0053401	0.037503	0.763666	139	14	-4.3167	0.80328	0.74299	0.93627	2264	0	-4.3167
Tspan15	20	0.005362	0.037737	0.763666	140	11	-3.9416	0.98972	0.98291	0.994396	2823	0	-3.9416
Cd248	20	0.0053795	0.037943	0.763666	141	15	-4.314	0.97087	0.95811	0.990031	2760	0	-4.314
Olfr825	14	0.0054553	0.032951	0.715365	142	8	-3.9326	0.6796	0.61252	0.900041	1887	0	-3.9326
Mfsd12	20	0.0054716	0.038799	0.770877	143	13	-4.054	0.46789	0.40051	0.864664	1314	0	-4.054
Tmem132c	20	0.0055104	0.039086	0.770877	144	15	-4.3225	0.98102	0.97239	0.992174	2798	0	-4.3225
Olfr1466	20	0.005531	0.03911	0.770877	145	11	-4.2453	0.90255	0.86925	0.971091	2554	0	-4.2453
Tril	20	0.0057113	0.040125	0.776815	146	12	-3.8651	0.91393	0.88205	0.971822	2598	0	-3.8651
Slc13a4	20	0.0057503	0.04025	0.776815	147	14	-4.4248	0.99932	0.9989	0.999613	2854	0	-4.4248
Chrne	20	0.0058023	0.040936	0.776815	148	11	-3.916	0.93979	0.91815	0.982062	2672	0	-3.916
Slamf7	20	0.0058526	0.041132	0.776815	149	12	-4.4336	0.81946	0.768	0.949373	2312	0	-4.4336
Cdh18	20	0.0059143	0.04152	0.776815	150	10	-3.7005	0.22935	0.21836	0.859701	648	0	-3.7005
Pkd1l2	20	0.0059167	0.041539	0.776815	151	9	-3.7423	0.91878	0.88902	0.974241	2604	0	-3.7423
S1pr5	20	0.0059405	0.04165	0.776815	152	14	-4.457	0.73868	0.66927	0.921069	2068	0	-4.457
Spns2	17	0.0061147	0.040534	0.776815	153	9	-3.8794	0.091861	0.077971	0.803873	269	0	-3.8794
Olfr294	20	0.0061328	0.042377	0.776815	154	8	-3.4407	0.31285	0.29461	0.859701	880	0	-3.4407
Tnfrsf9	20	0.0061657	0.042401	0.776815	155	8	-3.6568	0.5005	0.42702	0.86643	1402	0	-3.6568
Cd177	20	0.0062782	0.042914	0.777975	156	12	-3.913	0.61874	0.5389	0.893599	1721	0	-3.913
Olfr658	20	0.006342	0.043245	0.777975	157	11	-4.011	0.73868	0.66927	0.921069	2062	0	-4.011
Treml2	20	0.0063513	0.043281	0.777975	158	12	-4.0336	0.42389	0.365	0.859701	1206	0	-4.0336
Pkdrej	17	0.0063611	0.042	0.776815	159	10	-4.1965	0.94434	0.92443	0.982358	2685	0	-4.1965
Adra1b	20	0.0064633	0.044127	0.78117	160	11	-4.1298	0.0316	0.027397	0.691901	95	0	-4.1298
Slc2a10	20	0.006491	0.044203	0.78117	161	11	-3.9697	0.78149	0.72043	0.929989	2222	0	-3.9697
Lrp5	20	0.006534	0.044279	0.78117	162	12	-4.1681	0.35125	0.31734	0.859701	1007	0	-4.1681
Flrt1	20	0.006661	0.044968	0.785011	163	15	-4.345	0.068796	0.052273	0.754525	195	0	-4.345
Htr7	20	0.0067301	0.045356	0.785011	164	7	-3.6343	0.35936	0.3202	0.859701	1028	0	-3.6343
Sppl2b	20	0.0067937	0.045595	0.785011	165	9	-3.8052	0.10717	0.089726	0.803873	300	0	-3.8052
Upk1a	18	0.0069856	0.045339	0.785011	166	11	-4.3063	0.8546	0.81097	0.95538	2412	0	-4.3063
Slc1a1	20	0.0070586	0.046737	0.787847	167	14	-4.3144	0.68488	0.60723	0.899961	1915	0	-4.3144
Olfr1221	20	0.0071216	0.047193	0.787847	168	15	-4.1507	0.77453	0.70948	0.929989	2174	0	-4.1507
Thsd7b	20	0.007124	0.047224	0.787847	169	11	-4.0498	0.77453	0.70948	0.929989	2172	0	-4.0498
Susd5	20	0.0072058	0.047553	0.787847	170	15	-4.3253	0.88588	0.84568	0.964081	2506	0	-4.3253
Asgr2	20	0.0072534	0.048036	0.787847	171	12	-4.4188	0.39239	0.34533	0.859701	1127	0	-4.4188
Npffr1	20	0.0072837	0.048279	0.787847	172	15	-4.355	0.92923	0.9024	0.977657	2640	0	-4.355
Gpr55	20	0.0073288	0.04844	0.787847	173	15	-4.1615	0.17698	0.16563	0.859701	498	0	-4.1615
Entpd3	19	0.0075662	0.049529	0.787847	174	15	-4.3621	0.96038	0.94441	0.98905	2731	0	-4.3621
Clec1b	20	0.0076412	0.049787	0.787847	175	12	-4.002	0.88588	0.84568	0.964081	2503	0	-4.002
Gpihbp1	20	0.0077333	0.050097	0.787847	176	14	-4.324	0.99641	0.99377	0.996907	2849	0	-4.324
Pcdha11	17	0.0078214	0.04871	0.787847	177	12	-3.9849	0.026924	0.023912	0.691901	77	0	-3.9849
Cdh15	20	0.0078425	0.050885	0.787847	178	15	-4.3148	0.98792	0.98079	0.994361	2815	0	-4.3148
Efna1	18	0.0079075	0.050226	0.787847	179	11	-4.2795	0.97589	0.96442	0.991919	2778	0	-4.2795
2900092C05Rik	18	0.0079132	0.050264	0.787847	180	10	-4.2912	0.84201	0.79739	0.952925	2377	0	-4.2912
Eda2r	20	0.0080193	0.051655	0.787847	181	11	-4.2212	0.044258	0.035144	0.691901	127	0	-4.2212
Ptger1	20	0.0080193	0.051655	0.787847	182	14	-4.1486	0.7114	0.63513	0.910402	1997	0	-4.1486
Oprl1	20	0.008045	0.05185	0.787847	183	11	-3.946	0.33621	0.30743	0.859701	954	0	-3.946
Sucnr1	20	0.0080575	0.052008	0.787847	184	6	-3.5658	0.22935	0.21836	0.859701	650	0	-3.5658
Gpr146	20	0.008189	0.05263	0.787847	185	11	-4.0003	0.83016	0.78187	0.9521	2339	0	-4.0003
Gp1bb	18	0.0081968	0.051977	0.787847	186	9	-3.8023	0.68159	0.61474	0.901239	1908	0	-3.8023
Olfr571	20	0.0082392	0.052801	0.787847	187	8	-3.7311	0.64205	0.56615	0.893599	1796	0	-3.7311
Anpep	20	0.0082626	0.052853	0.787847	188	10	-3.7631	0.44002	0.383	0.859701	1255	0	-3.7631
Sez6	20	0.008263	0.05289	0.787847	189	15	-4.4497	0.99932	0.9989	0.999613	2855	0	-4.4497
Sit1	20	0.0083307	0.053134	0.787847	190	11	-4.0338	0.76947	0.69995	0.925282	2164	0	-4.0338
Ldlr	20	0.0084106	0.053787	0.787847	191	12	-4.31	0.25691	0.25121	0.859701	717	0	-4.31
Trem1	20	0.0084218	0.053879	0.787847	192	13	-4.2574	0.73281	0.66504	0.921069	2054	0	-4.2574
Icam2	20	0.008444	0.053944	0.787847	193	12	-4.0818	0.87761	0.83657	0.964081	2474	0	-4.0818
Slc6a16	20	0.0085279	0.054575	0.787847	194	7	-3.3622	0.41327	0.35718	0.859701	1177	0	-3.3622
Stt3b	20	0.0085481	0.054594	0.787847	195	12	-3.9396	0.99315	0.98845	0.995419	2837	0	-3.9396
Slc9a6	20	0.0085481	0.054594	0.787847	196	11	-3.9397	0.78799	0.72634	0.930695	2226	0	-3.9397
Aoc3	18	0.0086142	0.054019	0.787847	197	14	-4.2625	0.99985	0.99979	1.0	2857	0	-4.2625
Treh	20	0.0086171	0.054973	0.787847	198	10	-3.6799	0.30301	0.28716	0.859701	850	0	-3.6799
Slc5a7	18	0.0087379	0.054876	0.787847	199	11	-4.1292	0.94756	0.92831	0.984462	2695	0	-4.1292
Plppr4	20	0.0087673	0.055923	0.791006	200	14	-4.4229	0.93111	0.90581	0.979345	2642	0	-4.4229
Sema6d	20	0.0087738	0.055961	0.791006	201	10	-3.8541	0.5005	0.42702	0.86643	1403	0	-3.8541
Sema4f	18	0.008816	0.055133	0.787847	202	10	-4.0291	0.54537	0.48305	0.893438	1526	0	-4.0291
Nipal2	20	0.0088288	0.056184	0.791006	203	8	-3.6654	0.12871	0.12019	0.859701	369	0	-3.6654
Tmem63a	20	0.0089028	0.056501	0.79157	204	8	-3.7242	0.17019	0.16034	0.859701	487	0	-3.7242
Gm5150	18	0.0091339	0.057135	0.796547	205	12	-4.4431	0.39123	0.33528	0.859701	1116	0	-4.4431
Clec2i	18	0.0092544	0.057478	0.797438	206	9	-4.0307	0.039922	0.032448	0.691901	116	0	-4.0307
Abca7	20	0.0092663	0.058789	0.804088	207	14	-4.3457	0.98792	0.98079	0.994361	2816	0	-4.3457
Cacna1g	20	0.0093158	0.059165	0.80521	208	9	-3.7925	0.080532	0.069392	0.803873	227	0	-3.7925
Slc8b1	18	0.0094754	0.058483	0.804088	209	11	-4.4443	0.90163	0.86978	0.971091	2551	0	-4.4443
Tpsg1	18	0.0095476	0.058801	0.804088	210	11	-4.1295	0.20106	0.19081	0.859701	558	0	-4.1295
Ptprg	20	0.0095627	0.060243	0.815987	211	15	-4.2257	0.8918	0.8553	0.968097	2526	0	-4.2257
Flrt2	20	0.0097624	0.061476	0.820162	212	11	-3.8961	0.66722	0.58309	0.89596	1863	0	-3.8961
Ephb1	20	0.0098175	0.061744	0.820162	213	10	-3.8224	0.81372	0.75798	0.944334	2300	0	-3.8224
Sema7a	20	0.009871	0.062047	0.820162	214	15	-4.2678	0.9918	0.98621	0.995259	2831	0	-4.2678
Tmem116	20	0.0099671	0.062642	0.820162	215	12	-4.4146	0.35532	0.31877	0.859701	1025	0	-4.4146
9430015G10Rik	20	0.010011	0.062782	0.820162	216	8	-3.3824	0.25691	0.25121	0.859701	733	0	-3.3824
Tmem108	20	0.010092	0.062934	0.820162	217	8	-3.6639	0.86754	0.82401	0.961085	2447	0	-3.6639
Tspan13	20	0.010178	0.063442	0.820162	218	15	-4.3386	0.32417	0.30044	0.859701	929	0	-4.3386
Adam29	20	0.010244	0.063617	0.820162	219	7	-3.331	0.11948	0.10222	0.827588	346	0	-3.331
Fat2	20	0.010287	0.063717	0.820162	220	12	-4.1602	0.32417	0.30044	0.859701	919	0	-4.1602
Htr6	20	0.010306	0.063731	0.820162	221	11	-4.0043	0.0067937	0.0078449	0.592062	19	0	-4.0043
Ccr6	20	0.010319	0.063896	0.820162	222	13	-4.1727	0.72701	0.66071	0.921069	2031	0	-4.1727
Ackr3	20	0.010338	0.063994	0.820162	223	11	-4.2151	0.30301	0.28716	0.859701	845	0	-4.2151
Bsg	20	0.010421	0.064421	0.821937	224	10	-4.0358	0.22074	0.20849	0.859701	615	0	-4.0358
Cx3cl1	20	0.010653	0.065307	0.829549	225	12	-4.2991	0.61251	0.53305	0.893438	1706	0	-4.2991
Slc5a1	19	0.01071	0.067471	0.831753	226	14	-4.336	0.77615	0.71314	0.929989	2186	0	-4.336
Gpr83	20	0.010816	0.066445	0.831753	227	13	-4.4406	0.42389	0.365	0.859701	1204	0	-4.4406
Kirrel2	19	0.010822	0.068186	0.831753	228	10	-3.8814	0.53575	0.47887	0.893438	1502	0	-3.8814
Serinc5	20	0.010954	0.066984	0.831753	229	15	-4.2654	0.61251	0.53305	0.893438	1700	0	-4.2654
L1cam	20	0.011065	0.067481	0.831753	230	14	-4.1623	0.97087	0.95811	0.990031	2762	0	-4.1623
Dchs1	20	0.011079	0.067518	0.831753	231	14	-4.2469	0.26737	0.26301	0.859701	756	0	-4.2469
Mfsd5	20	0.011121	0.067779	0.831753	232	13	-3.9178	0.42389	0.365	0.859701	1198	0	-3.9178
